0.82649	16.76312	-65.72231	0.33299	0.45679
0.83817	22.0112	-73.13012	0.35359	0.49663
0.43446	-88.17722	85.5157	0.3636	0.55742
0.44614	-89.92693	89.02389	0.39066	0.49621
0.90078	43.46417	-110.41131	0.37765	0.4257
0.91247	46.56581	-114.67092	0.33346	0.32244
0.9245	49.74248	-119.39976	0.33878	0.49178
0.38902	-75.79418	69.13009	0.40219	0.25426
0.4007	-79.32453	73.65708	0.39683	0.30262
0.41239	-82.96455	77.67022	0.38349	0.3037
0.42407	-85.83361	82.29115	0.39302	0.40075
0.43575	-88.453	86.47698	0.42149	0.36397
0.44743	-90.58745	90.29839	0.45132	0.21395
0.45912	-92.41204	93.04009	0.40961	0.51305
0.4708	-93.60021	95.16945	0.43812	0.30852
0.86932	32.60006	-91.23077	0.36952	0.35097
0.88101	37.16847	-100.6673	0.35487	0.41573
0.8927	41.02777	-106.64916	0.36285	0.30424
0.90439	44.47068	-112.0167	0.38288	0.41903
0.91607	47.52817	-116.65212	0.36317	0.4338
0.92776	50.40313	-120.27892	0.34175	0.36596
0.93945	52.61706	-123.88419	0.32428	0.25291
0.95114	54.916	-126.2887	0.31658	0.34388
0.96283	56.28713	-128.99124	0.34778	0.38138
0.97451	57.8054	-130.2096	0.33943	0.27248
0.39289	-77.09893	69.82685	0.38134	0.35091
0.40458	-80.37287	74.85782	0.37205	0.32821
0.41627	-83.7645	79.85341	0.39572	0.48811
0.42795	-86.48589	84.74024	0.41414	0.50423
0.43963	-89.09668	88.29514	0.42262	0.38269
0.45132	-91.02536	91.50504	0.39717	0.46093
0.46301	-92.63854	94.52821	0.42782	0.50723
0.47469	-94.14864	96.40327	0.42089	0.40831
0.48638	-94.82909	98.11178	0.43246	0.40729
0.49807	-95.40081	98.36947	0.44212	0.49195
0.63442	-70.54765	64.34151	0.38962	0.60636
0.64733	-65.60518	55.86579	0.40745	0.40274
0.65903	-60.9898	48.97441	0.41862	0.35944
0.67412	-54.67115	37.69177	0.4728	0.29303
0.14951	30.03828	-84.79854	0.31117	0.31148
0.16121	25.28681	-78.91462	0.34878	0.51373
0.17328	20.20914	-71.3474	0.32908	0.41546
0.69372	-46.73309	24.05235	0.40462	0.42728
0.70542	-40.99378	14.16514	0.35354	0.66014
0.37755	-71.51328	66.24437	0.43161	0.81102
