f01.txt 03  0.7051
f02.txt 04  0.7616
f03.txt 05  0.8135
f04.txt  0.8654
f05.txt  0.9172
f06.txt  0.9691
f07.txt  0.0210
f08.txt  0.0728
f09.txt  0.1247
f10.txt  0.1765
f11.txt  0.2284
f12.txt  0.2820
f13.txt 15 0.3338
f14.txt 16 0.3862
